110113809,chalcone synthase 8,KO:K00660,EC:2.3.1.74,
110105072,bibenzyl synthase-like,KO:K00660,EC:2.3.1.74,
110105073,bibenzyl synthase-like,KO:K00660,EC:2.3.1.74,
110115249,bibenzyl synthase,KO:K00660,EC:2.3.1.74,
110115253,bibenzyl synthase-like,KO:K00660,EC:2.3.1.74,
110107833,chalcone synthase 8,KO:K00660,EC:2.3.1.74,
110105791,bibenzyl synthase-like,KO:K00660,EC:2.3.1.74,
110093469,bibenzyl synthase-like,KO:K00660,EC:2.3.1.74,
110101536,probable chalcone--flavonone isomerase 3,KO:K01859,EC:5.5.1.6,
110108986,chalcone--flavonone isomerase-like,KO:K01859,EC:5.5.1.6,
110099164,chalcone--flavonone isomerase,KO:K01859,EC:5.5.1.6,
110097388,naringenin,2-oxoglutarate 3-dioxygenase,KO:K00475,EC:1.14.11.9,
110106800,LOW QUALITY PROTEIN: naringenin,2-oxoglutarate 3-dioxygenase-like,KO:K00475,EC:1.14.11.9,
110097028,flavonol synthase/flavanone 3-hydroxylase-like,KO:K05278,EC:1.14.20.6,
110101902,trans-cinnamate 4-monooxygenase-like,KO:K00487,EC:1.14.14.91,
110113575,trans-cinnamate 4-monooxygenase,KO:K00487,EC:1.14.14.91,
110095936,flavonoid 3'-monooxygenase,KO:K05280,EC:1.14.14.82,
110113263,flavonoid 3'-monooxygenase CYP75B3-like,KO:K05280,EC:1.14.14.82,
110113268,flavonoid 3'-monooxygenase CYP75B3-like,KO:K05280,EC:1.14.14.82,
110115941,flavonoid 3'-monooxygenase isoform X2,KO:K05280,EC:1.14.14.82,
110096779,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
110096781,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
110101655,dihydroflavonol 4-reductase-like,KO:K13082,EC:1.1.1.219 1.1.1.234,
110103762,flavonoid 3',5'-hydroxylase 1,KO:K13083,EC:1.14.14.81,
110103723,leucoanthocyanidin dioxygenase,KO:K05277,EC:1.14.20.4,
110096304,UDP-glycosyltransferase 88B1,KO:K22845,EC:2.4.1.357,
110114390,shikimate O-hydroxycinnamoyltransferase-like,KO:K13065,EC:2.3.1.133,
110093394,putrescine hydroxycinnamoyltransferase 1-like,KO:K13065,EC:2.3.1.133,
110093422,putrescine hydroxycinnamoyltransferase 1-like,KO:K13065,EC:2.3.1.133,
110093424,putrescine hydroxycinnamoyltransferase 1-like,KO:K13065,EC:2.3.1.133,
110107310,hydroxycinnamoyltransferase 1,KO:K13065,EC:2.3.1.133,
110113109,hydroxycinnamoyltransferase 1,KO:K13065,EC:2.3.1.133,
110113968,fatty alcohol:caffeoyl-CoA acyltransferase,KO:K13065,EC:2.3.1.133,
110092996,tryptamine hydroxycinnamoyltransferase 1,KO:K13065,EC:2.3.1.133,
110101632,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
110113335,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
110114871,norbelladine 4'-O-methyltransferase isoform X1,KO:K00588,EC:2.1.1.104,
110092466,norbelladine 4'-O-methyltransferase isoform X2,KO:K00588,EC:2.1.1.104,
110092467,norbelladine 4'-O-methyltransferase isoform X1,KO:K00588,EC:2.1.1.104,
110092517,norbelladine 4'-O-methyltransferase-like,KO:K00588,EC:2.1.1.104,
110105160,norbelladine 4'-O-methyltransferase-like,KO:K00588,EC:2.1.1.104,
110092470,putative caffeoyl-CoA O-methyltransferase At1g67980,KO:K00588,EC:2.1.1.104,

