Theobroma cacao, chalcone synthase, KO:K00660, EC:2.3.1.74, Theobroma cacao, chalcone synthase, KO:K00660, EC:2.3.1.74, 
Theobroma cacao, chalcone synthase 1, KO:K00660, EC:2.3.1.74, Theobroma cacao, chalcone synthase, KO:K00660, 
EC:2.3.1.74, Theobroma cacao, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Theobroma cacao, chalcone--flavonone isomerase, 
KO:K01859, EC:5.5.1.6, Theobroma cacao, probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, Theobroma cacao, 
naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, Theobroma cacao, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, 
Theobroma cacao, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Theobroma cacao, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, 
EC:1.14.20.6, Theobroma cacao, cytochrome P450 CYP73A100, KO:K00487, EC:1.14.14.91, Theobroma cacao, trans-cinnamate 4-monooxygenase, 
KO:K00487, EC:1.14.14.91, Theobroma cacao, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Theobroma cacao, 
licodione synthase, KO:K23179, EC:1.14.19.76, Theobroma cacao, licodione synthase, KO:K23179, EC:1.14.19.76, 
Theobroma cacao, flavonoid 3'-monooxygenase, KO:K05280, EC:1.14.14.82, Theobroma cacao, dihydroflavonol-4-reductase, KO:K13082, 
EC:1.1.1.219 1.1.1.234, Theobroma cacao, bifunctional dihydroflavonol 4-reductase/flavanone 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, Theobroma cacao, flavonoid 3',5'-hydroxylase 1, 
KO:K13083, EC:1.14.14.81, Theobroma cacao, ANS, leucoanthocyanidin dioxygenase, KO:K05277, EC:1.14.20.4, 
Theobroma cacao, ANR, anthocyanidin reductase, KO:K08695, EC:1.3.1.77, Theobroma cacao, leucoanthocyanidin reductase, 
KO:K13081, EC:1.17.1.3, Theobroma cacao, LAR, leucoanthocyanidin reductase, KO:K13081, EC:1.17.1.3, 
Theobroma cacao, UDP-glycosyltransferase 88F4, KO:K22845, EC:2.4.1.357, Theobroma cacao, UDP-glycosyltransferase 88A1, KO:K22845, 
EC:2.4.1.357, Theobroma cacao, UDP-glycosyltransferase 88F4, KO:K22845, EC:2.4.1.357, Theobroma cacao, UDP-glycosyltransferase 88F4, 
KO:K22845, EC:2.4.1.357, Theobroma cacao, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Theobroma cacao, 
shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Theobroma cacao, vinorine synthase-like, KO:K13065, EC:2.3.1.133, 
Theobroma cacao, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Theobroma cacao, vinorine synthase, KO:K13065, 
EC:2.3.1.133, Theobroma cacao, vinorine synthase, KO:K13065, EC:2.3.1.133, Theobroma cacao, vinorine synthase, 
KO:K13065, EC:2.3.1.133, Theobroma cacao, vinorine synthase, KO:K13065, EC:2.3.1.133, Theobroma cacao, 
vinorine synthase, KO:K13065, EC:2.3.1.133, Theobroma cacao, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, 
Theobroma cacao, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Theobroma cacao, shikimate O-hydroxycinnamoyltransferase, KO:K13065, 
EC:2.3.1.133, Theobroma cacao, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Theobroma cacao, vinorine synthase, 
KO:K13065, EC:2.3.1.133, Theobroma cacao, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Theobroma cacao, 
shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Theobroma cacao, vinorine synthase, KO:K13065, EC:2.3.1.133, 
Theobroma cacao, omega-hydroxypalmitate O-feruloyl transferase, KO:K13065, EC:2.3.1.133, Theobroma cacao, shikimate O-hydroxycinnamoyltransferase, KO:K13065, 
EC:2.3.1.133, Theobroma cacao, vinorine synthase, KO:K13065, EC:2.3.1.133, Theobroma cacao, cytochrome P450 98A2, 
KO:K09754, EC:1.14.14.96, Theobroma cacao, caffeoyl-CoA O-methyltransferase, KO:K00588, EC:2.1.1.104, Theobroma cacao, 
caffeoyl-CoA O-methyltransferase, KO:K00588, EC:2.1.1.104, Theobroma cacao, flavonoid 3',5'-methyltransferase, KO:K00588, EC:2.1.1.104, 
Theobroma cacao, flavonoid 3',5'-methyltransferase, KO:K00588, EC:2.1.1.104, Theobroma cacao, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, 
EC:2.1.1.104, Theobroma cacao, flavonoid 3',5'-methyltransferase, KO:K00588, EC:2.1.1.104, Theobroma cacao, probable caffeoyl-CoA O-methyltransferase At4g26220, 
KO:K00588, EC:2.1.1.104, 
