106754681,chalcone synthase 17-like,KO:K00660,EC:2.3.1.74,
106753918,chalcone synthase,KO:K00660,EC:2.3.1.74,
106778834,chalcone synthase,KO:K00660,EC:2.3.1.74,
106779704,chalcone synthase 17-like,KO:K00660,EC:2.3.1.74,
106777513,chalcone synthase 17 isoform X2,KO:K00660,EC:2.3.1.74,
106777514,chalcone synthase 17-like,KO:K00660,EC:2.3.1.74,
106766157,chalcone synthase-like,KO:K00660,EC:2.3.1.74,
106766188,chalcone synthase-like,KO:K00660,EC:2.3.1.74,
106775701,chalcone synthase,KO:K00660,EC:2.3.1.74,
106770816,chalcone--flavonone isomerase,KO:K01859,EC:5.5.1.6,
106771799,uncharacterized protein LOC106771799,KO:K01859,EC:5.5.1.6,
106771802,chalcone--flavonone isomerase-like,KO:K01859,EC:5.5.1.6,
106761096,probable chalcone--flavonone isomerase 3,KO:K01859,EC:5.5.1.6,
106769061,naringenin,2-oxoglutarate 3-dioxygenase,KO:K00475,EC:1.14.11.9,
106769199,flavonol synthase/flavanone 3-hydroxylase-like,KO:K05278,EC:1.14.20.6,
106763888,flavonol synthase/flavanone 3-hydroxylase,KO:K05278,EC:1.14.20.6,
106764845,trans-cinnamate 4-monooxygenase,KO:K00487,EC:1.14.14.91,
106775017,trans-cinnamate 4-monooxygenase isoform X1,KO:K00487,EC:1.14.14.91,
106762915,NAD(P)H-dependent 6'-deoxychalcone synthase,KO:K08243,
106763880,NAD(P)H-dependent 6'-deoxychalcone synthase,KO:K08243,
106778701,2-hydroxyisoflavanone synthase-like,KO:K23179,EC:1.14.19.76,
106760097,licodione synthase-like,KO:K23179,EC:1.14.19.76,
106756729,flavonoid 3'-monooxygenase,KO:K05280,EC:1.14.14.82,
106766418,flavonoid 3'-monooxygenase,KO:K05280,EC:1.14.14.82,
106764122,dihydroflavonol 4-reductase-like,KO:K13082,EC:1.1.1.219 1.1.1.234,
106770756,dihydroflavonol 4-reductase-like,KO:K13082,EC:1.1.1.219 1.1.1.234,
106770772,dihydroflavonol 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
106771250,dihydroflavonol 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
106763833,dihydroflavonol 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
106774548,flavonoid 3',5'-hydroxylase 2,KO:K13083,EC:1.14.14.81,
106775588,flavonoid 3',5'-hydroxylase 1,KO:K13083,EC:1.14.14.81,
106777796,leucoanthocyanidin dioxygenase,KO:K05277,EC:1.14.20.4,
106767189,anthocyanidin reductase ((2S)-flavan-3-ol-forming),KO:K08695,EC:1.3.1.77,
106767332,anthocyanidin reductase ((2S)-flavan-3-ol-forming)-like,KO:K08695,EC:1.3.1.77,
106766353,anthocyanidin reductase ((2S)-flavan-3-ol-forming),KO:K08695,EC:1.3.1.77,
106773404,anthocyanidin reductase ((2S)-flavan-3-ol-forming)-like,KO:K08695,EC:1.3.1.77,
106771362,leucoanthocyanidin reductase,KO:K13081,EC:1.17.1.3,
106759717,UDP-glycosyltransferase 88F5 isoform X2,KO:K22845,EC:2.4.1.357,
106753741,omega-hydroxypalmitate O-feruloyl transferase-like,KO:K13065,EC:2.3.1.133,
106753774,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
106753861,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
106778623,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
106778624,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
106774315,shikimate O-hydroxycinnamoyltransferase isoform X1,KO:K13065,EC:2.3.1.133,
106767834,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
106773392,salutaridinol 7-O-acetyltransferase-like,KO:K13065,EC:2.3.1.133,
106775585,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
106779097,salutaridinol 7-O-acetyltransferase,KO:K13065,EC:2.3.1.133,
106761674,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
106776117,spermidine hydroxycinnamoyl transferase,KO:K13065,EC:2.3.1.133,
106760839,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
106775076,fatty alcohol:caffeoyl-CoA acyltransferase isoform X1,KO:K13065,EC:2.3.1.133,
106767486,salutaridinol 7-O-acetyltransferase,KO:K13065,EC:2.3.1.133,
106766496,spermidine hydroxycinnamoyl transferase,KO:K13065,EC:2.3.1.133,
106753926,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
106769006,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
106765809,probable caffeoyl-CoA O-methyltransferase At4g26220,KO:K00588,EC:2.1.1.104,
106767069,caffeoyl-CoA O-methyltransferase 5,KO:K00588,EC:2.1.1.104,
106767859,probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1,KO:K00588,EC:2.1.1.104,
106776906,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,

