Brassica rapa, 103846527, chalcone synthase 1, KO:K00660, EC:2.3.1.74, Brassica rapa, 103854548, chalcone synthase, 
KO:K00660, EC:2.3.1.74, Brassica rapa, 103856040, chalcone synthase 3, KO:K00660, EC:2.3.1.74, 
Brassica rapa, 103850907, chalcone synthase 3, KO:K00660, EC:2.3.1.74, Brassica rapa, 103836793, 
chalcone synthase 3-like, KO:K00660, EC:2.3.1.74, Brassica rapa, 103841428, chalcone--flavonone isomerase, KO:K01859, 
EC:5.5.1.6, Brassica rapa, 103841431, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Brassica rapa, 
103830010, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Brassica rapa, 103846880, probable chalcone--flavonone isomerase 3, 
KO:K01859, EC:5.5.1.6, Brassica rapa, 103841041, naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, 
Brassica rapa, 103855057, flavonol synthase 3-like, KO:K05278, EC:1.14.20.6, Brassica rapa, 103837496, 
flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Brassica rapa, 103873769, putative inactive flavonol synthase 2, KO:K05278, 
EC:1.14.20.6, Brassica rapa, 103873770, flavonol synthase 3, KO:K05278, EC:1.14.20.6, Brassica rapa, 
103873165, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Brassica rapa, 103855056, flavonol synthase 3, 
KO:K05278, EC:1.14.20.6, Brassica rapa, 103847177, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, 
Brassica rapa, 103867954, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa, 103857322, 
trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa, 103857323, trans-cinnamate 4-monooxygenase, KO:K00487, 
EC:1.14.14.91, Brassica rapa, 103865042, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa, 
103865043, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa, 103847118, flavonoid 3'-monooxygenase, 
KO:K05280, EC:1.14.14.82, Brassica rapa, 103839279, dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, 
Brassica rapa, 103860424, leucoanthocyanidin dioxygenase, KO:K05277, EC:1.14.20.4, Brassica rapa, 103861341, 
leucoanthocyanidin dioxygenase isoform X1, KO:K05277, EC:1.14.20.4, Brassica rapa, 103838541, anthocyanidin reductase, KO:K08695, 
EC:1.3.1.77, Brassica rapa, 103831042, anthocyanidin reductase, KO:K08695, EC:1.3.1.77, Brassica rapa, 
103828167, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica rapa, 103837935, spermidine hydroxycinnamoyl transferase, 
KO:K13065, EC:2.3.1.133, Brassica rapa, 103856729, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, 
Brassica rapa, 103856727, shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Brassica rapa, 103870149, 
shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica rapa, 103874054, spermidine hydroxycinnamoyl transferase, KO:K13065, 
EC:2.3.1.133, Brassica rapa, 103857960, cytochrome P450 98A3, KO:K09754, EC:1.14.14.96, Brassica rapa, 
103866522, cytochrome P450 98A3, KO:K09754, EC:1.14.14.96, Brassica rapa, 103865848, LOW QUALITY PROTEIN: cytochrome P450 98A3, 
KO:K09754, EC:1.14.14.96, Brassica rapa, 103829136, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, 
Brassica rapa, 103831219, putative caffeoyl-CoA O-methyltransferase At1g67980 isoform X1, KO:K00588, EC:2.1.1.104, Brassica rapa, 103862317, 
caffeoyl-CoA O-methyltransferase 1, KO:K00588, EC:2.1.1.104, Brassica rapa, 103865968, probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X2, KO:K00588, 
EC:2.1.1.104, Brassica rapa, 103852437, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica rapa, 
103835436, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica rapa, 103833446, putative caffeoyl-CoA O-methyltransferase At1g67980, 
KO:K00588, EC:2.1.1.104, Brassica rapa, 103834443, caffeoyl-CoA O-methyltransferase 1, KO:K00588, EC:2.1.1.104, 
Brassica rapa, 103852438, putative caffeoyl-CoA O-methyltransferase At1g67980 isoform X1, KO:K00588, EC:2.1.1.104, 
