109798137,chalcone synthase-like,KO:K00660,EC:2.3.1.74,
109799561,chalcone synthase 1,KO:K00660,EC:2.3.1.74,
109799422,chalcone synthase 1,KO:K00660,EC:2.3.1.74,
109810862,chalcone synthase,KO:K00660,EC:2.3.1.74,
109807857,chalcone synthase 1-like,KO:K00660,EC:2.3.1.74,
109792457,chalcone synthase-like,KO:K00660,EC:2.3.1.74,
109788891,chalcone synthase 2-like,KO:K00660,EC:2.3.1.74,
109794831,chalcone synthase 1-like,KO:K00660,EC:2.3.1.74,
109789638,chalcone synthase,KO:K00660,EC:2.3.1.74,
109788092,chalcone synthase 2-like,KO:K00660,EC:2.3.1.74,
109810077,probable chalcone--flavonone isomerase 3,KO:K01859,EC:5.5.1.6,
109815126,chalcone--flavonone isomerase 1A-like,KO:K01859,EC:5.5.1.6,
109815129,chalcone--flavonone isomerase-like,KO:K01859,EC:5.5.1.6,
109815132,chalcone--flavonone isomerase 1B-1-like,KO:K01859,EC:5.5.1.6,
109815139,chalcone--flavonone isomerase-like,KO:K01859,EC:5.5.1.6,
109794138,chalcone--flavonone isomerase-like,KO:K01859,EC:5.5.1.6,
109808020,flavonol synthase/flavanone 3-hydroxylase-like,KO:K05278,EC:1.14.20.6,
109804443,flavonol synthase/flavanone 3-hydroxylase-like,KO:K05278,EC:1.14.20.6,
109816831,flavonol synthase/flavanone 3-hydroxylase-like,KO:K05278,EC:1.14.20.6,
109797995,cytochrome P450 CYP73A100-like,KO:K00487,EC:1.14.14.91,
109814569,trans-cinnamate 4-monooxygenase,KO:K00487,EC:1.14.14.91,
109806951,trans-cinnamate 4-monooxygenase-like,KO:K00487,EC:1.14.14.91,
109814356,NAD(P)H-dependent 6'-deoxychalcone synthase,KO:K08243,
109798920,licodione synthase-like,KO:K23179,EC:1.14.19.76,
109798694,licodione synthase-like,KO:K23179,EC:1.14.19.76,
109807203,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
109808745,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
109787887,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
109787893,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
109797283,flavonoid 3'-monooxygenase-like,KO:K05280,EC:1.14.14.82,
109811985,dihydroflavonol 4-reductase-like,KO:K13082,EC:1.1.1.219 1.1.1.234,
109811998,dihydroflavonol 4-reductase-like,KO:K13082,EC:1.1.1.219 1.1.1.234,
109788818,flavonoid 3',5'-hydroxylase 1-like,KO:K13083,EC:1.14.14.81,
109816205,flavonoid 3',5'-hydroxylase 2-like,KO:K13083,EC:1.14.14.81,
109799788,leucoanthocyanidin dioxygenase,KO:K05277,EC:1.14.20.4,
109817877,anthocyanidin reductase ((2S)-flavan-3-ol-forming) isoform X1,KO:K08695,EC:1.3.1.77,
109794672,anthocyanidin reductase ((2S)-flavan-3-ol-forming)-like,KO:K08695,EC:1.3.1.77,
109813851,leucoanthocyanidin reductase-like,KO:K13081,EC:1.17.1.3,
109805618,UDP-glycosyltransferase 88F5-like,KO:K22845,EC:2.4.1.357,
109805617,UDP-glycosyltransferase 88F5-like,KO:K22845,EC:2.4.1.357,
109806020,UDP-glycosyltransferase 88F3-like isoform X1,KO:K22845,EC:2.4.1.357,
109790681,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109793086,omega-hydroxypalmitate O-feruloyl transferase-like,KO:K13065,EC:2.3.1.133,
109790795,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109790796,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109788569,shikimate O-hydroxycinnamoyltransferase-like,KO:K13065,EC:2.3.1.133,
109791877,omega-hydroxypalmitate O-feruloyl transferase-like,KO:K13065,EC:2.3.1.133,
109795767,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109807563,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109810624,vinorine synthase-like,KO:K13065,EC:2.3.1.133,
109812653,shikimate O-hydroxycinnamoyltransferase-like,KO:K13065,EC:2.3.1.133,
109797768,LOW QUALITY PROTEIN: shikimate O-hydroxycinnamoyltransferase-like,KO:K13065,EC:2.3.1.133,
109807332,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109807333,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
109802555,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
109816144,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
109790152,caffeoyl-CoA O-methyltransferase 5-like,KO:K00588,EC:2.1.1.104,
109793591,caffeoyl-CoA O-methyltransferase 5-like isoform X1,KO:K00588,EC:2.1.1.104,
109799752,probable caffeoyl-CoA O-methyltransferase At4g26220,KO:K00588,EC:2.1.1.104,
109818865,probable caffeoyl-CoA O-methyltransferase At4g26220,KO:K00588,EC:2.1.1.104,
109801130,caffeoyl-CoA O-methyltransferase 5-like,KO:K00588,EC:2.1.1.104,
109799390,probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1,KO:K00588,EC:2.1.1.104,
109799418,probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1,KO:K00588,EC:2.1.1.104,
109799644,probable caffeoyl-CoA O-methyltransferase At4g26220,KO:K00588,EC:2.1.1.104,

