Gossypium arboreum, chalcone synthase-like, KO:K00660, EC:2.3.1.74, Gossypium arboreum, chalcone synthase 2-like, KO:K00660, EC:2.3.1.74, 
Gossypium arboreum, chalcone synthase 1, KO:K00660, EC:2.3.1.74, Gossypium arboreum, chalcone synthase 1-like, KO:K00660, 
EC:2.3.1.74, Gossypium arboreum, chalcone synthase 1-like, KO:K00660, EC:2.3.1.74, Gossypium arboreum, chalcone synthase 1-like, 
KO:K00660, EC:2.3.1.74, Gossypium arboreum, chalcone synthase-like, KO:K00660, EC:2.3.1.74, Gossypium arboreum, 
probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, Gossypium arboreum, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, 
Gossypium arboreum, naringenin,2-oxoglutarate 3-dioxygenase-like, KO:K00475, EC:1.14.11.9, Gossypium arboreum, naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, 
EC:1.14.11.9, Gossypium arboreum, flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Gossypium arboreum, flavonol synthase/flavanone 3-hydroxylase-like, 
KO:K05278, EC:1.14.20.6, Gossypium arboreum, flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Gossypium arboreum, 
trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, Gossypium arboreum, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, 
Gossypium arboreum, LOW QUALITY PROTEIN: cytochrome P450 CYP73A100-like, KO:K00487, EC:1.14.14.91, Gossypium arboreum, licodione synthase-like, KO:K23179, 
EC:1.14.19.76, Gossypium arboreum, licodione synthase-like, KO:K23179, EC:1.14.19.76, Gossypium arboreum, flavonoid 3'-monooxygenase, 
KO:K05280, EC:1.14.14.82, Gossypium arboreum, bifunctional dihydroflavonol 4-reductase/flavanone 4-reductase-like, KO:K13082, EC:1.1.1.219 1.1.1.234, Gossypium arboreum, 
dihydroflavonol-4-reductase-like, KO:K13082, EC:1.1.1.219 1.1.1.234, Gossypium arboreum, flavonoid 3',5'-hydroxylase 2-like, KO:K13083, EC:1.14.14.81, 
Gossypium arboreum, flavonoid 3',5'-hydroxylase 2-like, KO:K13083, EC:1.14.14.81, Gossypium arboreum, leucoanthocyanidin dioxygenase-like, KO:K05277, 
EC:1.14.20.4, Gossypium arboreum, leucoanthocyanidin dioxygenase-like, KO:K05277, EC:1.14.20.4, Gossypium arboreum, anthocyanidin reductase, 
KO:K08695, EC:1.3.1.77, Gossypium arboreum, leucoanthocyanidin reductase-like isoform X1, KO:K13081, EC:1.17.1.3, Gossypium arboreum, 
leucoanthocyanidin reductase-like, KO:K13081, EC:1.17.1.3, Gossypium arboreum, UDP-glycosyltransferase 88F3-like, KO:K22845, EC:2.4.1.357, 
Gossypium arboreum, UDP-glycosyltransferase 88F5-like, KO:K22845, EC:2.4.1.357, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, 
EC:2.3.1.133, Gossypium arboreum, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase-like, 
KO:K13065, EC:2.3.1.133, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, 
shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, vinorine synthase-like, KO:K13065, EC:2.3.1.133, 
Gossypium arboreum, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase-like isoform X1, KO:K13065, 
EC:2.3.1.133, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, vinorine synthase-like, 
KO:K13065, EC:2.3.1.133, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Gossypium arboreum, 
shikimate O-hydroxycinnamoyltransferase-like isoform X1, KO:K13065, EC:2.3.1.133, Gossypium arboreum, vinorine synthase-like, KO:K13065, EC:2.3.1.133, 
Gossypium arboreum, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, 
EC:2.3.1.133, Gossypium arboreum, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Gossypium arboreum, cytochrome P450 98A2, 
KO:K09754, EC:1.14.14.96, Gossypium arboreum, cytochrome P450 98A2-like, KO:K09754, EC:1.14.14.96, Gossypium arboreum, 
probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, KO:K00588, EC:2.1.1.104, Gossypium arboreum, caffeoyl-CoA O-methyltransferase 2-like, KO:K00588, EC:2.1.1.104, 
Gossypium arboreum, probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, Gossypium arboreum, caffeoyl-CoA O-methyltransferase, KO:K00588, 
EC:2.1.1.104, Gossypium arboreum, caffeoyl-CoA O-methyltransferase 5, KO:K00588, EC:2.1.1.104, Gossypium arboreum, flavonoid 3',5'-methyltransferase-like, 
KO:K00588, EC:2.1.1.104, Gossypium arboreum, caffeoyl-CoA O-methyltransferase-like, KO:K00588, EC:2.1.1.104, Gossypium arboreum, 
flavonoid 3',5'-methyltransferase-like, KO:K00588, EC:2.1.1.104, 
