Solanum lycopersicum (Tomato), CHS1, chalcone synthase 1, KO:K00660, EC:2.3.1.74, Solanum lycopersicum (Tomato), chalcone synthase B, KO:K00660, 
EC:2.3.1.74, Solanum lycopersicum (Tomato), chalcone synthase J-like, KO:K00660, EC:2.3.1.74, Solanum lycopersicum (Tomato), CHS2, 
chalcone synthase 2, KO:K00660, EC:2.3.1.74, Solanum lycopersicum (Tomato), LOW QUALITY PROTEIN: chalcone synthase J, KO:K00660, EC:2.3.1.74, 
Solanum lycopersicum (Tomato), CHI1, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Solanum lycopersicum (Tomato), chalcone--flavonone isomerase, 
KO:K01859, EC:5.5.1.6, Solanum lycopersicum (Tomato), probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, Solanum lycopersicum (Tomato), 
F3H, flavanone 3-dioxygenase, KO:K00475, EC:1.14.11.9, Solanum lycopersicum (Tomato), flavonol synthase/flavanone 3-hydroxylase, KO:K05278, 
EC:1.14.20.6, Solanum lycopersicum (Tomato), trans-cinnamate 4-monooxygenase isoform X2, KO:K00487, EC:1.14.14.91, Solanum lycopersicum (Tomato), trans-cinnamate 4-monooxygenase, 
KO:K00487, EC:1.14.14.91, Solanum lycopersicum (Tomato), cytochrome P450 CYP73A100, KO:K00487, EC:1.14.14.91, Solanum lycopersicum (Tomato), 
flavonoid 3'-monooxygenase, KO:K05280, EC:1.14.14.82, Solanum lycopersicum (Tomato), dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, 
Solanum lycopersicum (Tomato), putative flavonoid 3'5' hydroxylase, KO:K13083, EC:1.14.14.81, Solanum lycopersicum (Tomato), leucoanthocyanidin dioxygenase isoform X1, KO:K05277, 
EC:1.14.20.4, Solanum lycopersicum (Tomato), anthocyanidin reductase ((2S)-flavan-3-ol-forming), KO:K08695, EC:1.3.1.77, Solanum lycopersicum (Tomato), BAHD acyltransferase At5g47980-like isoform X1, 
KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), hqt, hydroxycinnamoyl CoA quinate transferase, KO:K13065, EC:2.3.1.133, 
Solanum lycopersicum (Tomato), anthocyanin acyltransferase, KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), AT1, AT1 protein, 
KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), AT3, AT3 protein, KO:K13065, EC:2.3.1.133, 
Solanum lycopersicum (Tomato), shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), agmatine coumaroyltransferase-2, KO:K13065, 
EC:2.3.1.133, Solanum lycopersicum (Tomato), acylsugar acyltransferase 3-like, KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), vinorine synthase, 
KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), vinorine synthase, KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), 
vinorine synthase-like, KO:K13065, EC:2.3.1.133, Solanum lycopersicum (Tomato), acylsugar acyltransferase 3-like, KO:K13065, EC:2.3.1.133, 
