104903734,chalcone synthase-like,KO:K00660,EC:2.3.1.74,
104905367,chalcone synthase,KO:K00660,EC:2.3.1.74,
104905366,chalcone synthase 3,KO:K00660,EC:2.3.1.74,
104905365,chalcone synthase 3,KO:K00660,EC:2.3.1.74,
109136247,chalcone synthase 3-like,KO:K00660,EC:2.3.1.74,
104887630,chalcone synthase 2-like,KO:K00660,EC:2.3.1.74,
104887632,chalcone synthase 2-like,KO:K00660,EC:2.3.1.74,
104897651,chalcone synthase,KO:K00660,EC:2.3.1.74,
104897756,chalcone synthase,KO:K00660,EC:2.3.1.74,
104886918,chalcone--flavonone isomerase,KO:K01859,EC:5.5.1.6,
104886934,chalcone--flavonone isomerase,KO:K01859,EC:5.5.1.6,
104887628,probable chalcone--flavonone isomerase 3,KO:K01859,EC:5.5.1.6,
104905155,naringenin,2-oxoglutarate 3-dioxygenase,KO:K00475,EC:1.14.11.9,
104905116,flavanone 3-dioxygenase,KO:K00475,EC:1.14.11.9,
104905115,naringenin,2-oxoglutarate 3-dioxygenase,KO:K00475,EC:1.14.11.9,
104905117,flavanone 3-dioxygenase,KO:K00475,EC:1.14.11.9,
104895196,naringenin,2-oxoglutarate 3-dioxygenase,KO:K00475,EC:1.14.11.9,
104883093,flavonol synthase/flavanone 3-hydroxylase-like,KO:K05278,EC:1.14.20.6,
104901038,flavonol synthase/flavanone 3-hydroxylase,KO:K05278,EC:1.14.20.6,
104886776,cytochrome P450 CYP73A100-like,KO:K00487,EC:1.14.14.91,
104900289,trans-cinnamate 4-monooxygenase,KO:K00487,EC:1.14.14.91,
104907876,flavonoid 3'-monooxygenase,KO:K05280,EC:1.14.14.82,
104889670,dihydroflavonol 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
104892380,leucoanthocyanidin dioxygenase,KO:K05277,EC:1.14.20.4,
104883056,anthocyanidin reductase ((2S)-flavan-3-ol-forming),KO:K08695,EC:1.3.1.77,
104908227,leucoanthocyanidin reductase,KO:K13081,EC:1.17.1.3,
104888345,UDP-glycosyltransferase 88B1,KO:K22845,EC:2.4.1.357,
104888346,UDP-glycosyltransferase 88B1-like,KO:K22845,EC:2.4.1.357,
104888443,UDP-glycosyltransferase 88B1,KO:K22845,EC:2.4.1.357,
104888600,UDP-glycosyltransferase 88A1,KO:K22845,EC:2.4.1.357,
104886619,spermidine hydroxycinnamoyl transferase,KO:K13065,EC:2.3.1.133,
104884151,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
104889752,spermidine hydroxycinnamoyl transferase,KO:K13065,EC:2.3.1.133,
104889289,anthranilate N-benzoyltransferase protein 3,KO:K13065,EC:2.3.1.133,
104889291,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
104889292,anthranilate N-benzoyltransferase protein 2,KO:K13065,EC:2.3.1.133,
104886661,spermidine hydroxycinnamoyl transferase-like,KO:K13065,EC:2.3.1.133,
104883265,vinorine synthase,KO:K13065,EC:2.3.1.133,
104883267,acetyl-CoA-benzylalcohol acetyltransferase,KO:K13065,EC:2.3.1.133,
104889010,vinorine synthase,KO:K13065,EC:2.3.1.133,
104890181,omega-hydroxypalmitate O-feruloyl transferase,KO:K13065,EC:2.3.1.133,
104897332,anthranilate N-benzoyltransferase protein 1-like,KO:K13065,EC:2.3.1.133,
104887604,cytochrome P450 98A2-like,KO:K09754,EC:1.14.14.96,
104889547,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
104889649,cytochrome P450 98A2-like,KO:K09754,EC:1.14.14.96,
104889748,cytochrome P450 98A2-like,KO:K09754,EC:1.14.14.96,
104904122,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
104883953,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
104897576,flavonoid 3',5'-methyltransferase,KO:K00588,EC:2.1.1.104,
104908900,flavonoid 3',5'-methyltransferase-like,KO:K00588,EC:2.1.1.104,
104883950,probable caffeoyl-CoA O-methyltransferase At4g26220,KO:K00588,EC:2.1.1.104,

