105650372,chalcone synthase 1,KO:K00660,EC:2.3.1.74,
105630228,chalcone synthase 3,KO:K00660,EC:2.3.1.74,
105639050,LOW QUALITY PROTEIN: chalcone synthase 2,KO:K00660,EC:2.3.1.74,
105634821,chalcone--flavonone isomerase,KO:K01859,EC:5.5.1.6,
105649235,probable chalcone--flavonone isomerase 3,KO:K01859,EC:5.5.1.6,
105629005,naringenin,2-oxoglutarate 3-dioxygenase,KO:K00475,EC:1.14.11.9,
105639310,flavonol synthase/flavanone 3-hydroxylase,KO:K05278,EC:1.14.20.6,
105638900,flavonol synthase/flavanone 3-hydroxylase,KO:K05278,EC:1.14.20.6,
105638891,trans-cinnamate 4-monooxygenase,KO:K00487,EC:1.14.14.91,
105643707,cytochrome P450 CYP73A100,KO:K00487,EC:1.14.14.91,
105628352,licodione synthase,KO:K23179,EC:1.14.19.76,
105640611,flavonoid 3'-monooxygenase,KO:K05280,EC:1.14.14.82,
105633822,bifunctional dihydroflavonol 4-reductase/flavanone 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
105633823,dihydroflavonol 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
105633824,dihydroflavonol 4-reductase,KO:K13082,EC:1.1.1.219 1.1.1.234,
110008657,dihydroflavonol 4-reductase-like isoform X1,KO:K13082,EC:1.1.1.219 1.1.1.234,
105628967,flavonoid 3',5'-hydroxylase 2,KO:K13083,EC:1.14.14.81,
105645898,leucoanthocyanidin dioxygenase,KO:K05277,EC:1.14.20.4,
105649408,anthocyanidin reductase ((2S)-flavan-3-ol-forming),KO:K08695,EC:1.3.1.77,
105641976,leucoanthocyanidin reductase,KO:K13081,EC:1.17.1.3,
105636738,UDP-glycosyltransferase 88F3,KO:K22845,EC:2.4.1.357,
105636739,UDP-glycosyltransferase 88F4,KO:K22845,EC:2.4.1.357,
105643989,UDP-glycosyltransferase 88F3,KO:K22845,EC:2.4.1.357,
105630295,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
105637332,agmatine coumaroyltransferase-2,KO:K13065,EC:2.3.1.133,
105627974,agmatine coumaroyltransferase-2,KO:K13065,EC:2.3.1.133,
105627975,agmatine coumaroyltransferase-2,KO:K13065,EC:2.3.1.133,
105631637,BAHD acyltransferase At5g47980-like,KO:K13065,EC:2.3.1.133,
105633528,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
105633533,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
105641109,vinorine synthase,KO:K13065,EC:2.3.1.133,
105640237,vinorine synthase isoform X1,KO:K13065,EC:2.3.1.133,
105640239,vinorine synthase,KO:K13065,EC:2.3.1.133,
105641133,vinorine synthase-like,KO:K13065,EC:2.3.1.133,
105644920,omega-hydroxypalmitate O-feruloyl transferase,KO:K13065,EC:2.3.1.133,
105644994,vinorine synthase isoform X1,KO:K13065,EC:2.3.1.133,
105644996,acylsugar acyltransferase 3,KO:K13065,EC:2.3.1.133,
105633532,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
105635244,vinorine synthase-like isoform X1,KO:K13065,EC:2.3.1.133,
105636120,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
105634142,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
105634145,putative caffeoyl-CoA O-methyltransferase At1g67980,KO:K00588,EC:2.1.1.104,
105639727,LOW QUALITY PROTEIN: caffeoyl-CoA O-methyltransferase 1,KO:K00588,EC:2.1.1.104,
105646284,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
105637791,probable caffeoyl-CoA O-methyltransferase At4g26220,KO:K00588,EC:2.1.1.104,
105634146,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
105634141,caffeoyl-CoA O-methyltransferase isoform X2,KO:K00588,EC:2.1.1.104,
105634143,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
105634147,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
105639981,caffeoyl-CoA O-methyltransferase 1,KO:K00588,EC:2.1.1.104,

