Brassica oleracea, chalcone synthase 3-like, KO:K00660, EC:2.3.1.74, Brassica oleracea, chalcone synthase 3-like, KO:K00660, EC:2.3.1.74, 
Brassica oleracea, chalcone synthase-like, KO:K00660, EC:2.3.1.74, Brassica oleracea, chalcone synthase, KO:K00660, 
EC:2.3.1.74, Brassica oleracea, chalcone synthase 3, KO:K00660, EC:2.3.1.74, Brassica oleracea, chalcone synthase-like, 
KO:K00660, EC:2.3.1.74, Brassica oleracea, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Brassica oleracea, 
chalcone--flavonone isomerase-like isoform X1, KO:K01859, EC:5.5.1.6, Brassica oleracea, probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, 
Brassica oleracea, chalcone--flavonone isomerase-like, KO:K01859, EC:5.5.1.6, Brassica oleracea, naringenin,2-oxoglutarate 3-dioxygenase-like, KO:K00475, 
EC:1.14.11.9, Brassica oleracea, naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, Brassica oleracea, putative inactive flavonol synthase 2, 
KO:K05278, EC:1.14.20.6, Brassica oleracea, flavonol synthase 3-like, KO:K05278, EC:1.14.20.6, Brassica oleracea, 
flavonol synthase 3-like, KO:K05278, EC:1.14.20.6, Brassica oleracea, flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, 
Brassica oleracea, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Brassica oleracea, LOW QUALITY PROTEIN: flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, 
EC:1.14.20.6, Brassica oleracea, trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, Brassica oleracea, trans-cinnamate 4-monooxygenase, 
KO:K00487, EC:1.14.14.91, Brassica oleracea, trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, Brassica oleracea, 
trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, Brassica oleracea, trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, 
Brassica oleracea, flavonoid 3'-monooxygenase, KO:K05280, EC:1.14.14.82, Brassica oleracea, dihydroflavonol-4-reductase, KO:K13082, 
EC:1.1.1.219 1.1.1.234, Brassica oleracea, leucoanthocyanidin dioxygenase-like, KO:K05277, EC:1.14.20.4, Brassica oleracea, leucoanthocyanidin dioxygenase, 
KO:K05277, EC:1.14.20.4, Brassica oleracea, anthocyanidin reductase-like, KO:K08695, EC:1.3.1.77, Brassica oleracea, 
anthocyanidin reductase, KO:K08695, EC:1.3.1.77, Brassica oleracea, anthocyanidin reductase-like, KO:K08695, EC:1.3.1.77, 
Brassica oleracea, omega-hydroxypalmitate O-feruloyl transferase, KO:K13065, EC:2.3.1.133, Brassica oleracea, shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, 
EC:2.3.1.133, Brassica oleracea, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Brassica oleracea, shikimate O-hydroxycinnamoyltransferase-like, 
KO:K13065, EC:2.3.1.133, Brassica oleracea, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica oleracea, 
shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica oleracea, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, 
Brassica oleracea, cytochrome P450 98A3-like, KO:K09754, EC:1.14.14.96, Brassica oleracea, cytochrome P450 98A3-like, KO:K09754, 
EC:1.14.14.96, Brassica oleracea, cytochrome P450 98A3, KO:K09754, EC:1.14.14.96, Brassica oleracea, putative caffeoyl-CoA O-methyltransferase At1g67980, 
KO:K00588, EC:2.1.1.104, Brassica oleracea, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica oleracea, 
probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, KO:K00588, EC:2.1.1.104, Brassica oleracea, caffeoyl-CoA O-methyltransferase 1, KO:K00588, EC:2.1.1.104, 
Brassica oleracea, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica oleracea, caffeoyl-CoA O-methyltransferase 1-like, KO:K00588, 
EC:2.1.1.104, Brassica oleracea, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica oleracea, probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, 
KO:K00588, EC:2.1.1.104, 
