Vigna radiata, chalcone synthase 17-like, KO:K00660, EC:2.3.1.74, Vigna radiata, chalcone synthase, KO:K00660, EC:2.3.1.74, 
Vigna radiata, chalcone synthase, KO:K00660, EC:2.3.1.74, Vigna radiata, chalcone synthase 17-like, KO:K00660, 
EC:2.3.1.74, Vigna radiata, chalcone synthase 17 isoform X2, KO:K00660, EC:2.3.1.74, Vigna radiata, chalcone synthase 17-like, 
KO:K00660, EC:2.3.1.74, Vigna radiata, chalcone synthase-like, KO:K00660, EC:2.3.1.74, Vigna radiata, 
chalcone synthase-like, KO:K00660, EC:2.3.1.74, Vigna radiata, chalcone synthase, KO:K00660, EC:2.3.1.74, 
Vigna radiata, chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Vigna radiata, uncharacterized protein LOC106771799, KO:K01859, 
EC:5.5.1.6, Vigna radiata, chalcone--flavonone isomerase-like, KO:K01859, EC:5.5.1.6, Vigna radiata, probable chalcone--flavonone isomerase 3, 
KO:K01859, EC:5.5.1.6, Vigna radiata, naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, Vigna radiata, 
flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Vigna radiata, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, 
Vigna radiata, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Vigna radiata, trans-cinnamate 4-monooxygenase isoform X1, KO:K00487, 
EC:1.14.14.91, Vigna radiata, NAD(P)H-dependent 6'-deoxychalcone synthase, KO:K08243, Vigna radiata, NAD(P)H-dependent 6'-deoxychalcone synthase, KO:K08243, 
Vigna radiata, flavonoid 3'-monooxygenase, KO:K05280, EC:1.14.14.82, Vigna radiata, flavonoid 3'-monooxygenase, KO:K05280, 
EC:1.14.14.82, Vigna radiata, dihydroflavonol 4-reductase-like, KO:K13082, EC:1.1.1.219 1.1.1.234, Vigna radiata, dihydroflavonol 4-reductase-like, 
KO:K13082, EC:1.1.1.219 1.1.1.234, Vigna radiata, dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, Vigna radiata, 
dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, Vigna radiata, dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, 
Vigna radiata, flavonoid 3',5'-hydroxylase 2, KO:K13083, EC:1.14.14.81, Vigna radiata, flavonoid 3',5'-hydroxylase 1, KO:K13083, 
EC:1.14.14.81, Vigna radiata, leucoanthocyanidin dioxygenase, KO:K05277, EC:1.14.20.4, Vigna radiata, anthocyanidin reductase ((2S)-flavan-3-ol-forming), 
KO:K08695, EC:1.3.1.77, Vigna radiata, anthocyanidin reductase ((2S)-flavan-3-ol-forming)-like, KO:K08695, EC:1.3.1.77, Vigna radiata, 
anthocyanidin reductase ((2S)-flavan-3-ol-forming), KO:K08695, EC:1.3.1.77, Vigna radiata, anthocyanidin reductase ((2S)-flavan-3-ol-forming)-like, KO:K08695, EC:1.3.1.77, 
Vigna radiata, leucoanthocyanidin reductase, KO:K13081, EC:1.17.1.3, Vigna radiata, UDP-glycosyltransferase 88F5 isoform X2, KO:K22845, 
EC:2.4.1.357, Vigna radiata, omega-hydroxypalmitate O-feruloyl transferase-like, KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase-like, 
KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Vigna radiata, 
spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, 
Vigna radiata, shikimate O-hydroxycinnamoyltransferase isoform X1, KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase-like, KO:K13065, 
EC:2.3.1.133, Vigna radiata, salutaridinol 7-O-acetyltransferase-like, KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase-like, 
KO:K13065, EC:2.3.1.133, Vigna radiata, salutaridinol 7-O-acetyltransferase, KO:K13065, EC:2.3.1.133, Vigna radiata, 
shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase, KO:K13065, EC:2.3.1.133, 
Vigna radiata, shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Vigna radiata, fatty alcohol:caffeoyl-CoA acyltransferase isoform X1, KO:K13065, 
EC:2.3.1.133, Vigna radiata, salutaridinol 7-O-acetyltransferase, KO:K13065, EC:2.3.1.133, Vigna radiata, spermidine hydroxycinnamoyl transferase, 
KO:K13065, EC:2.3.1.133, Vigna radiata, cytochrome P450 98A2, KO:K09754, EC:1.14.14.96, Vigna radiata, 
caffeoyl-CoA O-methyltransferase, KO:K00588, EC:2.1.1.104, Vigna radiata, probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, 
Vigna radiata, caffeoyl-CoA O-methyltransferase 5, KO:K00588, EC:2.1.1.104, Vigna radiata, probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, KO:K00588, 
EC:2.1.1.104, Vigna radiata, caffeoyl-CoA O-methyltransferase, KO:K00588, EC:2.1.1.104, 
