Setaria italica, chalcone synthase C2, KO:K00660, EC:2.3.1.74, Setaria italica, chalcone synthase 1, KO:K00660, EC:2.3.1.74, 
Setaria italica, chalcone synthase 1, KO:K00660, EC:2.3.1.74, Setaria italica, chalcone synthase 1, KO:K00660, 
EC:2.3.1.74, Setaria italica, phenylpropanoylacetyl-CoA synthase, KO:K00660, EC:2.3.1.74, Setaria italica, chalcone--flavonone isomerase, 
KO:K01859, EC:5.5.1.6, Setaria italica, vacuolar-sorting receptor 1, KO:K01859, EC:5.5.1.6, Setaria italica, 
chalcone--flavonone isomerase-like, KO:K01859, EC:5.5.1.6, Setaria italica, probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, 
Setaria italica, flavanone 3-dioxygenase 1, KO:K00475, EC:1.14.11.9, Setaria italica, flavonol synthase/flavanone 3-hydroxylase, KO:K05278, 
EC:1.14.20.6, Setaria italica, LOW QUALITY PROTEIN: cytochrome P450 CYP73A100-like, KO:K00487, EC:1.14.14.91, Setaria italica, trans-cinnamate 4-monooxygenase, 
KO:K00487, EC:1.14.14.91, Setaria italica, flavonoid 3'-monooxygenase CYP75B3, KO:K05280, EC:1.14.14.82, Setaria italica, 
flavonoid 3'-monooxygenase CYP75B4, KO:K05280, EC:1.14.14.82, Setaria italica, dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, 
Setaria italica, cytochrome P450 93G1-like, KO:K23180, EC:1.14.19.76, Setaria italica, flavonoid 3',5'-hydroxylase 1, KO:K13083, 
EC:1.14.14.81, Setaria italica, leucoanthocyanidin dioxygenase, KO:K05277, EC:1.14.20.4, Setaria italica, uncharacterized protein LOC101757899, 
KO:K08695, EC:1.3.1.77, Setaria italica, anthocyanidin reductase ((2S)-flavan-3-ol-forming) isoform X1, KO:K08695, EC:1.3.1.77, Setaria italica, 
uncharacterized protein LOC101759132, KO:K08695, EC:1.3.1.77, Setaria italica, anthocyanidin reductase ((2S)-flavan-3-ol-forming), KO:K08695, EC:1.3.1.77, 
Setaria italica, UDP-glycosyltransferase 88A1, KO:K22845, EC:2.4.1.357, Setaria italica, UDP-glycosyltransferase 1, KO:K22845, 
EC:2.4.1.357, Setaria italica, UDP-glycosyltransferase 88A1, KO:K22845, EC:2.4.1.357, Setaria italica, UDP-glycosyltransferase 88B1, 
KO:K22845, EC:2.4.1.357, Setaria italica, UDP-glycosyltransferase 88F3, KO:K22845, EC:2.4.1.357, Setaria italica, 
UDP-glycosyltransferase 13-like, KO:K22845, EC:2.4.1.357, Setaria italica, hydroxycinnamoyltransferase 1, KO:K13065, EC:2.3.1.133, 
Setaria italica, hydroxycinnamoyltransferase 2, KO:K13065, EC:2.3.1.133, Setaria italica, putrescine hydroxycinnamoyltransferase 1, KO:K13065, 
EC:2.3.1.133, Setaria italica, hydroxycinnamoyltransferase 4, KO:K13065, EC:2.3.1.133, Setaria italica, hydroxycinnamoyltransferase 4, 
KO:K13065, EC:2.3.1.133, Setaria italica, putrescine hydroxycinnamoyltransferase 1-like, KO:K13065, EC:2.3.1.133, Setaria italica, 
agmatine coumaroyltransferase-2, KO:K13065, EC:2.3.1.133, Setaria italica, agmatine coumaroyltransferase-2, KO:K13065, EC:2.3.1.133, 
Setaria italica, agmatine coumaroyltransferase-2, KO:K13065, EC:2.3.1.133, Setaria italica, hydroxycinnamoyltransferase 4, KO:K13065, 
EC:2.3.1.133, Setaria italica, putrescine hydroxycinnamoyltransferase 1, KO:K13065, EC:2.3.1.133, Setaria italica, putrescine hydroxycinnamoyltransferase 1, 
KO:K13065, EC:2.3.1.133, Setaria italica, hydroxycinnamoyltransferase 4, KO:K13065, EC:2.3.1.133, Setaria italica, 
putrescine hydroxycinnamoyltransferase 1, KO:K13065, EC:2.3.1.133, Setaria italica, agmatine coumaroyltransferase-2, KO:K13065, EC:2.3.1.133, 
Setaria italica, putrescine hydroxycinnamoyltransferase 1, KO:K13065, EC:2.3.1.133, Setaria italica, LOW QUALITY PROTEIN: putrescine hydroxycinnamoyltransferase 1-like, KO:K13065, 
EC:2.3.1.133, Setaria italica, cytochrome P450 98A1, KO:K09754, EC:1.14.14.96, Setaria italica, tricin synthase 1, 
KO:K00588, EC:2.1.1.104, Setaria italica, caffeoyl-CoA O-methyltransferase, KO:K00588, EC:2.1.1.104, 
