Cajanus cajan, chalcone synthase-like, KO:K00660, EC:2.3.1.74, Cajanus cajan, chalcone synthase 1, KO:K00660, EC:2.3.1.74, 
Cajanus cajan, chalcone synthase 1, KO:K00660, EC:2.3.1.74, Cajanus cajan, chalcone synthase, KO:K00660, 
EC:2.3.1.74, Cajanus cajan, chalcone synthase 1-like, KO:K00660, EC:2.3.1.74, Cajanus cajan, chalcone synthase-like, 
KO:K00660, EC:2.3.1.74, Cajanus cajan, chalcone synthase 2-like, KO:K00660, EC:2.3.1.74, Cajanus cajan, 
chalcone synthase 1-like, KO:K00660, EC:2.3.1.74, Cajanus cajan, chalcone synthase, KO:K00660, EC:2.3.1.74, 
Cajanus cajan, chalcone synthase 2-like, KO:K00660, EC:2.3.1.74, Cajanus cajan, probable chalcone--flavonone isomerase 3, KO:K01859, 
EC:5.5.1.6, Cajanus cajan, chalcone--flavonone isomerase 1A-like, KO:K01859, EC:5.5.1.6, Cajanus cajan, chalcone--flavonone isomerase-like, 
KO:K01859, EC:5.5.1.6, Cajanus cajan, chalcone--flavonone isomerase 1B-1-like, KO:K01859, EC:5.5.1.6, Cajanus cajan, 
chalcone--flavonone isomerase-like, KO:K01859, EC:5.5.1.6, Cajanus cajan, chalcone--flavonone isomerase-like, KO:K01859, EC:5.5.1.6, 
Cajanus cajan, flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Cajanus cajan, flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, 
EC:1.14.20.6, Cajanus cajan, flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Cajanus cajan, cytochrome P450 CYP73A100-like, 
KO:K00487, EC:1.14.14.91, Cajanus cajan, trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Cajanus cajan, 
trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, Cajanus cajan, NAD(P)H-dependent 6'-deoxychalcone synthase, KO:K08243, Cajanus cajan, 
licodione synthase-like, KO:K23179, EC:1.14.19.76, Cajanus cajan, flavonoid 3'-monooxygenase-like, KO:K05280, EC:1.14.14.82, 
Cajanus cajan, flavonoid 3'-monooxygenase-like, KO:K05280, EC:1.14.14.82, Cajanus cajan, flavonoid 3'-monooxygenase-like, KO:K05280, 
EC:1.14.14.82, Cajanus cajan, flavonoid 3'-monooxygenase-like, KO:K05280, EC:1.14.14.82, Cajanus cajan, flavonoid 3'-monooxygenase-like, 
KO:K05280, EC:1.14.14.82, Cajanus cajan, dihydroflavonol 4-reductase-like, KO:K13082, EC:1.1.1.219 1.1.1.234, Cajanus cajan, 
dihydroflavonol 4-reductase-like, KO:K13082, EC:1.1.1.219 1.1.1.234, Cajanus cajan, flavonoid 3',5'-hydroxylase 1-like, KO:K13083, EC:1.14.14.81, 
Cajanus cajan, flavonoid 3',5'-hydroxylase 2-like, KO:K13083, EC:1.14.14.81, Cajanus cajan, leucoanthocyanidin dioxygenase, KO:K05277, 
EC:1.14.20.4, Cajanus cajan, anthocyanidin reductase ((2S)-flavan-3-ol-forming) isoform X1, KO:K08695, EC:1.3.1.77, Cajanus cajan, anthocyanidin reductase ((2S)-flavan-3-ol-forming)-like, 
KO:K08695, EC:1.3.1.77, Cajanus cajan, leucoanthocyanidin reductase-like, KO:K13081, EC:1.17.1.3, Cajanus cajan, 
UDP-glycosyltransferase 88F5-like, KO:K22845, EC:2.4.1.357, Cajanus cajan, UDP-glycosyltransferase 88F5-like, KO:K22845, EC:2.4.1.357, 
Cajanus cajan, UDP-glycosyltransferase 88F3-like isoform X1, KO:K22845, EC:2.4.1.357, Cajanus cajan, spermidine hydroxycinnamoyl transferase-like, KO:K13065, 
EC:2.3.1.133, Cajanus cajan, omega-hydroxypalmitate O-feruloyl transferase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, spermidine hydroxycinnamoyl transferase-like, 
KO:K13065, EC:2.3.1.133, Cajanus cajan, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, 
shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, omega-hydroxypalmitate O-feruloyl transferase-like, KO:K13065, EC:2.3.1.133, 
Cajanus cajan, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, spermidine hydroxycinnamoyl transferase-like, KO:K13065, 
EC:2.3.1.133, Cajanus cajan, vinorine synthase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, shikimate O-hydroxycinnamoyltransferase-like, 
KO:K13065, EC:2.3.1.133, Cajanus cajan, LOW QUALITY PROTEIN: shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, 
spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Cajanus cajan, spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, 
Cajanus cajan, cytochrome P450 98A2, KO:K09754, EC:1.14.14.96, Cajanus cajan, caffeoyl-CoA O-methyltransferase, KO:K00588, 
EC:2.1.1.104, Cajanus cajan, caffeoyl-CoA O-methyltransferase 5-like, KO:K00588, EC:2.1.1.104, Cajanus cajan, caffeoyl-CoA O-methyltransferase 5-like isoform X1, 
KO:K00588, EC:2.1.1.104, Cajanus cajan, probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, Cajanus cajan, 
probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, Cajanus cajan, caffeoyl-CoA O-methyltransferase 5-like, KO:K00588, EC:2.1.1.104, 
Cajanus cajan, probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, KO:K00588, EC:2.1.1.104, Cajanus cajan, probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, KO:K00588, 
EC:2.1.1.104, Cajanus cajan, probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, 
