Citrus clementina, CICLE_v10011175mg, hypothetical protein  [EC], ['EC:4.3.1.24'], KO:K10775
Citrus clementina, CICLE_v10030821mg, hypothetical protein  [EC], ['EC:4.3.1.24'], KO:K10775
Citrus clementina, CICLE_v10027912mg, hypothetical protein  [EC], ['EC:4.3.1.24'], KO:K10775
Citrus clementina, CICLE_v10027913mg, hypothetical protein  [EC], ['EC:4.3.1.24'], KO:K10775
Citrus clementina, CICLE_v10011134mg, hypothetical protein  [EC], ['EC:4.3.1.24'], KO:K10775
Citrus clementina, CICLE_v10000921mg, hypothetical protein  [EC], ['EC:1.14.14.91'], KO:K00487
Citrus clementina, CICLE_v10008125mg, hypothetical protein  [EC], ['EC:1.14.14.91'], KO:K00487
Citrus clementina, CICLE_v10028138mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10025280mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10007733mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10019532mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10031133mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v100281392m, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10029864mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10000735mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10019547mg, hypothetical protein  [EC], ['EC:6.2.1.12'], KO:K01904
Citrus clementina, CICLE_v10028515mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10023627mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10024067mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10010833mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10008265mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10002415mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10006986mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10028504mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10010861mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10011733mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10013397mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10033777mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10011699mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10011714mg, hypothetical protein  [EC], ['EC:2.3.1.133'], KO:K13065
Citrus clementina, CICLE_v10000848mg, hypothetical protein  [EC], ['EC:1.14.14.96'], KO:K09754
Citrus clementina, CICLE_v10003647mg, hypothetical protein  [EC], ['EC:1.14.14.96'], KO:K09754
Citrus clementina, CICLE_v10019813mg, hypothetical protein  [EC], ['EC:1.14.14.96'], KO:K09754
Citrus clementina, CICLE_v10011520mg, hypothetical protein  [EC], ['EC:1.14.14.96'], KO:K09754
Citrus clementina, CICLE_v10026080mg, hypothetical protein  [EC], ['EC:3.1.1.-'], KO:K18368
Citrus clementina, CICLE_v10020811mg, hypothetical protein  [EC], ['EC:3.1.1.-'], KO:K18368
Citrus clementina, CICLE_v10032149mg, hypothetical protein  [EC], ['EC:3.1.1.-'], KO:K18368
Citrus clementina, CICLE_v10015468mg, hypothetical protein  [EC], ['EC:3.1.1.-'], KO:K18368
Citrus clementina, CICLE_v10012092mg, hypothetical protein  [EC], ['EC:3.1.1.-'], KO:K18368
Citrus clementina, CICLE_v10012561mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10009342mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10026344mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10010286mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10026347mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10029158mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10003764mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10026731mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10009335mg, hypothetical protein  [EC], ['EC:2.1.1.104'], KO:K00588
Citrus clementina, CICLE_v10026012mg, hypothetical protein  [EC], ['EC:1.2.1.44'], KO:K09753
Citrus clementina, CICLE_v10026007mg, hypothetical protein  [EC], ['EC:1.2.1.44'], KO:K09753
Citrus clementina, CICLE_v10010275mg, hypothetical protein  [EC], ['EC:1.2.1.68'], KO:K12355
Citrus clementina, CICLE_v10010514mg, hypothetical protein  [EC], ['EC:1.2.1.68'], KO:K12355
Citrus clementina, CICLE_v10008077mg, hypothetical protein  [EC], ['EC:1.2.1.68'], KO:K12355
Citrus clementina, CICLE_v10028122mg, hypothetical protein  [EC], ['EC:1.14.-.-'], KO:K09755
Citrus clementina, CICLE_v10025382mg, hypothetical protein  [EC], ['EC:1.14.-.-'], KO:K09755
Citrus clementina, CICLE_v10024239mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10024037mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10001661mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10031951mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10031953mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10017683mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020875mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10024389mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10023994mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020880mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10001555mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10003428mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10003737mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v100208142m, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10005230mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10021888mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020377mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020828mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020820mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020874mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10005251mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10023568mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020870mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020873mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10026359mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10026361mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10015685mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10018306mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10018226mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10017649mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10023965mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020761mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10012042mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10031949mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10031952mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10013542mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020821mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10021670mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10003323mg, hypothetical protein  [EC], ['EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Citrus clementina, CICLE_v10020847mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K00083
Citrus clementina, CICLE_v10028651mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K00083
Citrus clementina, CICLE_v10001618mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K00083
Citrus clementina, CICLE_v10004697mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K22395
Citrus clementina, CICLE_v10014829mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K22395
Citrus clementina, CICLE_v10007008mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K22395
Citrus clementina, CICLE_v10006703mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K22395
Citrus clementina, CICLE_v10006451mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K22395
Citrus clementina, CICLE_v10007159mg, hypothetical protein  [EC], ['EC:1.1.1.195'], KO:K22395
Citrus clementina, CICLE_v10007138mg, hypothetical protein  [EC], ['EC:1.11.1.7', 'EC:1.11.1.27', 'EC:3.1.1.-'], KO:K11188
Citrus clementina, CICLE_v10015783mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10015779mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10008925mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10012179mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10017909mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10001751mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10001726mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10024589mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10006448mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10015870mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026177mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026130mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10007121mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10005432mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10008792mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10001877mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10012170mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10023906mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10024189mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10015924mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10017908mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10015793mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10015790mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10018160mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10010461mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10031996mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10021010mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10032081mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10020412mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10017786mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026124mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10017508mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10030190mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026035mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026050mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10027084mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026073mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026072mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10017746mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10006591mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10026054mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10016043mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10025449mg, hypothetical protein  [EC], ['EC:1.11.1.7'], KO:K00430
Citrus clementina, CICLE_v10025462mg, hypothetical protein  [EC], ['EC:2.4.1.111'], KO:K12356
Citrus clementina, CICLE_v10027249mg, hypothetical protein  [EC], ['EC:2.4.1.111'], KO:K12356
Citrus clementina, CICLE_v10025490mg, hypothetical protein  [EC], ['EC:2.4.1.111'], KO:K12356
Citrus clementina, CICLE_v10008085mg, hypothetical protein  [EC], ['EC:2.4.1.111'], KO:K12356
Citrus clementina, CICLE_v10031212mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10031299mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10015030mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v100177771m, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10029910mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10019719mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10008012mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10031179mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10031209mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10023390mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10031262mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10031178mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10030270mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K01188
Citrus clementina, CICLE_v10014537mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05349
Citrus clementina, CICLE_v10028048mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05349
Citrus clementina, CICLE_v10017853mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05349
Citrus clementina, CICLE_v100182711m, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05349
Citrus clementina, CICLE_v10028018mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05349
Citrus clementina, CICLE_v10019305mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05349
Citrus clementina, CICLE_v100148872m, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05350
Citrus clementina, CICLE_v10017801mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05350
Citrus clementina, CICLE_v10004010mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05350
Citrus clementina, CICLE_v10013421mg, hypothetical protein  [EC], ['EC:3.2.1.21'], KO:K05350
